Date,Open,High,Low,Close,Adj Close,Volume
2019-11-17,12542.056641,12801.920898,12470.903320,12586.386719,12586.386719,27392325835
2019-11-18,12580.523438,12700.211914,12139.077148,12212.357422,12212.357422,31715865956
2019-11-19,12206.254883,12380.699219,11872.618164,12026.279297,12026.279297,30898478803
2019-11-20,12022.567383,12082.012695,11781.901367,11808.914063,11808.914063,30546362373
2019-11-21,11803.583984,11930.765625,11189.583008,11257.296875,11257.296875,33162084603
2019-11-22,11258.503906,11336.127930,10215.090820,10756.599609,10756.599609,50479953445
2019-11-23,10755.991211,10971.363281,10542.605469,10905.817383,10905.817383,30971314359
2019-11-24,10907.051758,10921.709961,10349.925781,10377.352539,10377.352539,44810310857
2019-11-25,10365.662109,10808.603516,9732.198242,10546.542969,10546.542969,62996529020
2019-11-26,10545.104492,10792.289063,10473.723633,10635.036133,10635.036133,31130713271
2019-11-27,10638.732422,11244.480469,10283.357422,11129.539063,11129.539063,35452110642
2019-11-28,11137.159180,11426.122070,11011.377930,11027.321289,11027.321289,28148033409
2019-11-29,11032.671875,11506.637695,11021.133789,11481.300781,11481.300781,29156789004
2019-11-30,11485.462891,11592.039063,11118.121094,11197.677734,11197.677734,25381945966
2019-12-01,11200.616211,11200.616211,10786.008789,10975.546875,10975.546875,27675366246
2019-12-02,10975.167969,11032.533203,10677.177734,10740.778320,10740.778320,25058004234
2019-12-03,10743.693359,10845.377930,10565.835938,10686.680664,10686.680664,21602849474
2019-12-04,10686.650391,11021.468750,10522.188477,10588.072266,10588.072266,31630095040
2019-12-05,10589.834961,11339.040039,10558.652344,10902.371094,10902.371094,27541818964
2019-12-06,10905.669922,11033.060547,10789.619141,11033.060547,11033.060547,26467172756
2019-12-07,11033.453125,11095.856445,11001.942383,11046.570313,11046.570313,22591718062
2019-12-08,11039.408203,11161.138672,10929.402344,11066.909180,11066.909180,22545250287
2019-12-09,11063.178711,11153.617188,10792.567383,10842.946289,10842.946289,26184030286
2019-12-10,10837.430664,10864.953125,10635.772461,10685.910156,10685.910156,26793665577
2019-12-11,10684.556641,10707.111328,10457.554688,10505.824219,10505.824219,23800084907
2019-12-12,10504.822266,10521.650391,10404.494141,10458.854492,10458.854492,27330098177
2019-12-13,10461.060547,10616.725586,10498.530273,10571.633789,10571.633789,24904383664
2019-12-14,10570.496094,10628.568359,10320.818359,10360.757813,10360.757813,24920805730
2019-12-15,10360.125977,10436.192383,10063.132813,10405.240234,10405.240234,24558836451
2019-12-16,10407.220703,10400.948242,10023.698242,10088.013672,10088.013672,29413960558
2019-12-17,10086.318359,10164.672852,9617.513672,9692.847656,9692.847656,32643393917
2019-12-18,9703.333008,10694.192383,9548.085938,10615.865234,10615.865234,46445156966
2019-12-19,10617.015625,10714.938477,10245.809570,10453.934570,10453.934570,37596958474
2019-12-20,10462.341797,10516.750977,10263.796875,10460.086914,10460.086914,32796466097
2019-12-21,10462.662109,10466.476563,10306.375977,10420.009766,10420.009766,27983946029
2019-12-22,10420.053711,10889.698242,10385.263672,10880.364258,10880.364258,33509846135
2019-12-23,10876.472656,11071.841797,10587.154297,10624.917969,10624.917969,40201932386
2019-12-24,10623.133789,10887.482422,10498.951172,10578.715820,10578.715820,33215536623
2019-12-25,10583.373047,10631.534180,10435.054688,10505.325195,10505.325195,31131925435
2019-12-26,10504.810547,10639.244141,10397.667969,10424.025391,10424.025391,32813021005
2019-12-27,10422.836914,10554.227539,10341.282227,10440.215820,10440.215820,32619709233
2019-12-28,10438.702148,10596.248047,10435.657227,10480.173828,10480.173828,30598015363
2019-12-29,10479.683594,10770.929688,10425.575195,10630.277344,10630.277344,32144751365
2019-12-30,10626.869141,10665.199219,10392.044922,10416.810547,10416.810547,32671831365
2019-12-31,10418.873047,10449.875977,10216.258789,10254.597656,10254.597656,30175267038
2020-01-01,10256.440430,10330.892578,10212.097656,10260.385742,10260.385742,26456425368
2020-01-02,10263.772461,10274.421875,9929.940430,10002.592773,10002.592773,29786794543
2020-01-03,10001.101563,10648.660156,9913.075195,10569.016602,10569.016602,40451381080
2020-01-04,10569.723633,10687.733398,10518.120117,10663.660156,10663.660156,26540623926
2020-01-05,10663.366211,10856.251953,10667.013672,10673.750000,10673.750000,28407972811
2020-01-06,10672.503906,11219.149414,10666.374023,11201.341797,11201.341797,33558759646
2020-01-07,11200.567383,11936.826172,11199.912109,11896.859375,11896.859375,41922257211
2020-01-08,11894.298828,12230.007813,11579.493164,11755.125977,11755.125977,46079361279
2020-01-09,11758.666016,11758.666016,11438.145508,11495.581055,11495.581055,35083148181
2020-01-10,11494.466797,11833.100586,11238.115234,11833.100586,11833.100586,41606599267
2020-01-11,11826.778320,11908.164063,11638.853516,11650.297852,11650.297852,36992571495
2020-01-12,11644.100586,11880.710938,11609.018555,11871.210938,11871.210938,33187883835
2020-01-13,11867.266602,11875.717773,11697.791016,11804.887695,11804.887695,32588641798
2020-01-14,11800.160156,12878.746094,11800.160156,12803.701172,12803.701172,65038075251
2020-01-15,12800.190430,12906.823242,12553.744141,12750.939453,12750.939453,58061565754
2020-01-16,12758.860352,12798.174805,12466.870117,12645.842773,12645.842773,45392184555
2020-01-17,12647.907227,12970.447266,12583.115234,12990.151367,12990.151367,52914952098
2020-01-18,12987.496094,13111.134766,12842.188477,13010.186523,13010.186523,47045670711
2020-01-19,13008.203125,13332.506836,12518.312500,12652.412109,12652.412109,49726560496
2020-01-20,12650.067383,12721.616211,12472.918945,12588.472656,12588.472656,38418926907
2020-01-21,12590.432617,12792.498047,12483.860352,12774.123047,12774.123047,35196328017
2020-01-22,12771.663086,12859.868164,12617.528320,12687.629883,12687.629883,33031576832
2020-01-23,12687.300781,12698.879883,12187.245117,12286.635742,12286.635742,37665421970
2020-01-24,12285.250000,12474.328125,12077.027344,12367.924805,12367.924805,35729548128
2020-01-25,12360.141602,12386.990234,12149.406250,12254.302734,12254.302734,28772554334
2020-01-26,12249.268555,12626.432617,12192.284180,12638.723633,12638.723633,32604758436
2020-01-27,12639.427734,13280.508789,12639.427734,13177.114258,13177.114258,42367780585
2020-01-28,13181.115234,13845.192383,13178.265625,13836.600586,13836.600586,50858268409
2020-01-29,13834.945313,13934.688477,13729.371094,13803.518555,13803.518555,45459337368
2020-01-30,13802.610352,14214.019531,13688.498047,14174.657227,14174.657227,48265706594
2020-01-31,14173.642578,14175.497070,13776.970703,13968.522461,13968.522461,43968460579
2020-02-01,13962.290039,14101.168945,13912.814453,14031.781250,14031.781250,38725208473
2020-02-02,14027.217773,14148.192383,13770.276367,13962.340820,13962.340820,46074727309
2020-02-03,13962.817383,14234.215820,13823.933594,13890.003906,13890.003906,46233791301
2020-02-04,13888.988281,13955.934570,13554.077148,13639.312500,13639.312500,44409552874
2020-02-05,13642.956055,14380.819336,13610.868164,14237.423828,14237.423828,52163660823
2020-02-06,14243.935547,14540.043945,14120.132813,14452.920898,14452.920898,55894908354
2020-02-07,14447.277344,14714.132813,14447.277344,14679.965820,14679.965820,51734916889
2020-02-08,14675.660156,14801.059570,14504.582031,14783.630859,14783.630859,52707980652
2020-02-09,14781.795898,15179.728516,14761.561523,15160.513672,15160.513672,53660514296
2020-02-10,15158.843750,15163.692383,14595.115234,14733.968750,14733.968750,58876233045
2020-02-11,14732.892578,15184.471680,14469.544922,15194.306641,15194.306641,56036726924
2020-02-12,15185.600586,15443.233398,15185.600586,15384.767578,15384.767578,64727581388
2020-02-13,15381.648438,15569.189453,15036.125977,15202.122070,15202.122070,73456937161
2020-02-14,15197.912109,15376.078125,15049.935547,15361.413086,15361.413086,64558715193
2020-02-15,15364.005859,15405.267578,14709.411133,14731.751953,14731.751953,65343447334
2020-02-16,14731.386719,14976.865234,14482.924805,14767.217773,14767.217773,64475222931
2020-02-17,14770.378906,14791.551758,14150.958984,14441.946289,14441.946289,68554713997
2020-02-18,14443.568359,15199.054688,14407.010742,15152.112305,15152.112305,70622767973
2020-02-19,15154.804688,15261.015625,14391.875000,14417.789063,14417.789063,70330512315
2020-02-20,14411.710938,14437.139648,14367.387695,14525.575195,14525.575195,67915582462
2020-02-21,14530.573242,14654.450195,14487.877930,14615.406250,14615.406250,61758138476
2020-02-22,14617.315430,14633.195313,14486.079102,14580.311523,14580.311523,54074275930
2020-02-23,14580.517578,15056.846680,14572.177734,15018.372070,15018.372070,62323894205
2020-02-24,15013.935547,15039.974609,14422.069336,14594.615234,14594.615234,68178300555
2020-02-25,14596.336914,14600.247070,14096.595703,14144.275391,14144.275391,64372353848
2020-02-26,14139.105469,14180.131836,13281.596680,13475.605469,13475.605469,77029535072
2020-02-27,13482.589844,13571.136719,13094.964844,13348.873047,13348.873047,69096282027
2020-02-28,13355.307617,13550.761719,13049.585938,13324.438477,13324.438477,68532215509
2020-02-29,13322.529297,13482.959961,13212.362305,13212.362305,13212.362305,54991754036
2020-03-01,13212.746094,13374.557617,12982.853516,13233.880859,13233.880859,54634643217
2020-03-02,13235.132813,13644.365234,13187.787109,13545.006836,13545.006836,65448597455
2020-03-03,13538.466797,13560.339844,13200.909180,13350.642578,13350.642578,64395043116
2020-03-04,13351.791016,13399.441406,13170.426758,13216.918945,13216.918945,52453627933
2020-03-05,13224.526367,13866.302734,13219.951172,13725.954102,13725.954102,60018496294
2020-03-06,13725.267578,13790.964844,13675.751953,13717.334961,13717.334961,61390326454
2020-03-07,13715.913086,13785.708984,13375.778320,13404.677734,13404.677734,54486959281
2020-03-08,13402.048828,13411.283203,12253.334961,12259.788086,12259.788086,60440889357
2020-03-09,12264.370117,12349.285156,11514.445313,12008.157227,12008.157227,71132266155
2020-03-10,12005.886719,12425.879883,12056.069336,12178.373047,12178.373047,64995538530
2020-03-11,12178.927734,12239.801758,11733.222656,12213.143555,12213.143555,59715895847
2020-03-12,12216.518555,12236.196289,7746.850098,7921.114746,7921.114746,86019480619
2020-03-13,7996.079102,9282.666992,6513.190918,9001.304688,9001.304688,119975349426
2020-03-14,9016.464844,9100.834961,8291.649414,8413.469727,8413.469727,58492965244
2020-03-15,8414.602539,9334.535156,8363.181641,8736.574219,8736.574219,55083040814
2020-03-16,8725.094727,8725.094727,7413.786621,8217.830078,8217.830078,74350029073
2020-03-17,8198.325195,8832.527344,8164.587402,8718.319336,8718.319336,64437129152
2020-03-18,8720.795898,9246.220703,8619.610352,9036.384766,9036.384766,65341499935
2020-03-19,9048.421875,11131.125977,9396.279297,10780.445313,10780.445313,88805279246
2020-03-20,10781.248047,11539.513672,10142.535156,10700.467773,10700.467773,93980663094
2020-03-21,10713.833984,11010.077148,10241.370117,10676.797852,10676.797852,73354752413
2020-03-22,10677.646484,10978.249023,10117.101563,10129.723633,10129.723633,69670801606
2020-03-23,10131.669922,11024.882813,10057.901367,10920.651367,10920.651367,79129845426
2020-03-24,10955.249023,11406.522461,10827.925781,11277.018555,11277.018555,80744647884
2020-03-25,11283.570313,11403.308594,10866.411133,11312.890625,11312.890625,75503404114
2020-03-26,11302.913086,11378.852539,11076.317383,11046.045898,11046.045898,58087928156
2020-03-27,11050.895508,11138.562500,10488.990234,10494.012695,10494.012695,56097840551
2020-03-28,10489.885742,10490.287109,9923.132813,10124.838867,10124.838867,56583836411
2020-03-29,10130.403320,10138.257813,9635.242188,9589.351563,9589.351563,45944496271
2020-03-30,9595.010742,10566.140625,9563.469727,10427.654297,10427.654297,60169937276
2020-03-31,10428.893555,10543.618164,10458.221680,10491.346680,10491.346680,53423387022
2020-04-01,10489.186523,10855.981445,10189.265625,10846.463867,10846.463867,66237454236
2020-04-02,10846.463867,11748.153320,10835.115234,11206.253906,11206.253906,78617427298
2020-04-03,11212.475586,11683.039063,11124.170898,11229.801758,11229.801758,65004196371
2020-04-04,11238.133789,11472.574219,11168.256836,11453.517578,11453.517578,55346894854
2020-04-05,11445.196289,11480.013672,11200.685547,11331.739258,11331.739258,49241335480
2020-04-06,11326.600586,11881.683594,11306.059570,11881.683594,11881.683594,76626915914
2020-04-07,11884.727539,12005.778320,11571.568359,11659.492188,11659.492188,71882209317
2020-04-08,11664.153320,11990.123047,11654.880859,11764.296875,11764.296875,60253518255
2020-04-09,11770.500977,11764.406250,11524.133789,11532.919922,11532.919922,54987030817
2020-04-10,11535.645508,11535.645508,10720.700195,10813.755859,10813.755859,68709813372
2020-04-11,10816.823242,10909.168945,10694.722656,10803.659180,10803.659180,49177532909
2020-04-12,10802.060547,11218.708008,10728.046875,11004.090820,11004.090820,56447621814
2020-04-13,10995.449219,10995.449219,10477.842773,10698.875977,10698.875977,60362442848
2020-04-14,10696.131836,10837.103516,10630.169922,10634.049805,10634.049805,53012185315
2020-04-15,10638.919922,10819.843750,10507.893555,10526.920898,10526.920898,51172969233
2020-04-16,10524.295898,11228.019531,10411.503906,11190.911133,11190.911133,73564917657
2020-04-17,11190.515625,11260.303711,11085.455078,11148.758789,11148.758789,51081579659
2020-04-18,11142.642578,11425.362305,11137.859375,11406.044922,11406.044922,50993547007
2020-04-19,11411.164063,11441.965820,11263.642578,11341.475586,11341.475586,49394122961
2020-04-20,11337.451172,11395.276367,10787.565430,10843.963867,10843.963867,59478467153
2020-04-21,10840.538086,10982.645508,10893.199219,10934.121094,10934.121094,51791193542
2020-04-22,10932.716797,11314.985352,10911.476563,11301.442383,11301.442383,52796464420
2020-04-23,11307.950195,11739.439453,11138.597656,11652.156250,11652.156250,68222972919
2020-04-24,11659.145508,11859.237305,11659.145508,11822.762695,11822.762695,54231863940
2020-04-25,11822.108398,11958.596680,11771.282227,11846.813477,11846.813477,51552919417
2020-04-26,11847.130859,12056.820313,11833.466797,12007.295898,12007.295898,51704425933
2020-04-27,12006.594727,12089.230469,12006.594727,12089.230469,12089.230469,56079386148
2020-04-28,12091.354492,12014.882813,11916.473633,12008.458008,12008.458008,51048193304
2020-04-29,12007.925781,13530.205078,11940.911133,13426.784180,13426.784180,91842183431
2020-04-30,13421.646484,14397.048828,13093.632813,13335.930664,13335.930664,103139123313
2020-05-01,13357.844727,14031.856445,13350.115234,13807.760742,13807.760742,68640924259
2020-05-02,13814.444336,14029.595703,13724.725586,14000.637695,14000.637695,62513323813
2020-05-03,13992.876953,14279.736328,13755.121094,13954.790039,13954.790039,73874439867
2020-05-04,13952.085938,13940.198242,13526.869141,13866.415039,13866.415039,71129851871
2020-05-05,13866.691406,14043.317383,13756.893555,13994.597656,13994.597656,67071049075
2020-05-06,14001.391602,14742.047852,13951.621094,14507.355469,14507.355469,77276284963
2020-05-07,14496.607422,15381.607422,14266.365234,15300.350586,15300.350586,93960104874
2020-05-08,15276.740234,15314.350586,14972.285156,15059.279297,15059.279297,79224544504
2020-05-09,15056.586914,15168.209961,14658.385742,14678.662109,14678.662109,71246166417
2020-05-10,14674.489258,14681.238281,12844.514648,13401.245117,13401.245117,96915920460
2020-05-11,13399.874023,13952.927734,12912.636719,13267.771484,13267.771484,88104069250
2020-05-12,13281.021484,13784.632813,13217.209961,13640.627930,13640.627930,65290995848
2020-05-13,13642.038086,14433.393555,13642.038086,14365.069336,14365.069336,70598357839
2020-05-14,14367.147461,15199.857422,14384.850586,15042.064453,15042.064453,87199660279
2020-05-15,15042.944336,15079.106445,14437.880859,14541.343750,14541.343750,75072782437
2020-05-16,14549.205078,14909.247070,14436.116211,14617.442383,14617.442383,56375771597
2020-05-17,14614.194336,15312.675781,14574.624023,15051.345703,15051.345703,62386326047
2020-05-18,15059.058594,15377.259766,14840.822266,14912.784180,14912.784180,64129370888
2020-05-19,14913.534180,15024.208008,14614.074219,14874.609375,14874.609375,60015411332
2020-05-20,14868.939453,14992.333984,14336.090820,14443.391602,14443.391602,55429243202
2020-05-21,14443.025391,14516.247070,13507.929688,13830.370117,13830.370117,59888748069
2020-05-22,13828.196289,14138.173828,13775.504883,14049.233398,14049.233398,45610126031
2020-05-23,14053.036133,14232.715820,13950.596680,14090.099609,14090.099609,42423303487
2020-05-24,14094.682617,14211.146484,13428.975586,13428.614258,13428.614258,49677382379
2020-05-25,13422.106445,13675.793945,13334.256836,13606.687500,13606.687500,47797384733
2020-05-26,13610.738281,13622.129883,13177.099609,13288.662109,13288.662109,44497102240
2020-05-27,13292.164063,13939.450195,13293.278320,13867.661133,13867.661133,49453631515
2020-05-28,13873.592773,14397.368164,13841.139648,14361.136719,14361.136719,51812211832
2020-05-29,14365.063477,14456.160156,14086.266602,14155.854492,14155.854492,49335094074
2020-05-30,14155.539063,14553.133789,14047.284180,14547.710938,14547.710938,49074645819
2020-05-31,14547.248047,14547.605469,14168.724609,14203.661133,14203.661133,41695374166
2020-06-01,14207.484375,15023.224609,13922.336914,14989.338867,14989.338867,51892824674
2020-06-02,14983.006836,14795.969727,13747.166016,13780.439453,13780.439453,56593875490
2020-06-03,13786.161133,13975.319336,13652.482422,13937.588867,13937.588867,36093390990
2020-06-04,13936.342773,14217.592773,13793.500000,14117.817383,14117.817383,37340360206
2020-06-05,14117.209961,14136.378906,13848.586914,13870.918945,13870.918945,33738456484
2020-06-06,13870.017578,14025.764648,13763.993164,13853.908203,13853.908203,29330991480
2020-06-07,13852.938477,13970.739258,13573.306641,13936.529297,13936.529297,35724054595
2020-06-08,13938.258789,13990.713867,13835.548828,13905.337891,13905.337891,30576188092
2020-06-09,13909.422852,13979.949219,13972.527344,14107.022461,14107.022461,34156634620
2020-06-10,14104.746094,14147.426758,13910.006836,14163.920898,14163.920898,36889798530
2020-06-11,14163.898438,14241.550781,13527.768555,13643.964844,13643.964844,44271685203
2020-06-12,13642.369141,13857.230469,13614.739258,13808.697266,13808.697266,32931925448
2020-06-13,13808.540039,13826.710938,13685.137695,13800.589844,13800.589844,25582154423
2020-06-14,13803.906250,13810.776367,13691.794922,13755.511719,13755.511719,27830713066
2020-06-15,13754.409180,13741.195313,13239.023438,13582.350586,13582.350586,38372254999
2020-06-16,13587.473633,13801.717773,13533.641602,13829.620117,13829.620117,31268864414
2020-06-17,13823.471680,13851.263672,13545.162109,13788.462891,13788.462891,29347268357
2020-06-18,13790.370117,13792.137695,13617.601563,13726.387695,13726.387695,25916191143
2020-06-19,13724.132813,13662.920898,13569.028320,13589.105469,13589.105469,28723493352
2020-06-20,13593.409180,13745.585938,13529.647461,13653.952148,13653.952148,25063335611
2020-06-21,13651.882813,13754.562500,13628.850586,13633.539063,13633.539063,22456230933
2020-06-22,13629.561523,13970.591797,13635.499023,13917.087891,13917.087891,30439937931
2020-06-23,13910.393555,13907.475586,13867.471680,13876.838867,13876.838867,24507154680
2020-06-24,13880.428711,13939.312500,13498.011719,13584.021484,13584.021484,27655909399
2020-06-25,13584.775391,13558.673828,13258.636719,13451.044922,13451.044922,27027561269
2020-06-26,13445.501953,13534.697266,13294.599609,13350.407227,13350.407227,26723589090
2020-06-27,13357.556641,13415.817383,13110.437500,13179.170898,13179.170898,25166965804
2020-06-28,13183.643555,13400.863281,13077.376953,13323.113281,13323.113281,21216644785
2020-06-29,13317.936523,13448.160156,13195.868164,13374.541016,13374.541016,23953404569
2020-06-30,13366.867188,13395.294922,13234.182617,13244.443359,13244.443359,22807182006
2020-07-01,13256.026367,13469.493164,13185.786133,13350.582031,13350.582031,23105978013
2020-07-02,13354.652344,13377.706055,13058.851563,13186.173828,13186.173828,23614832512
2020-07-03,13188.244141,13291.350586,13043.623047,13084.672852,13084.672852,18832214156
2020-07-04,13080.251953,13222.889648,13036.185547,13149.732422,13149.732422,17696947651
2020-07-05,13140.521484,13192.490234,12953.654297,13057.920898,13057.920898,18568736934
2020-07-06,13056.348633,13441.618164,13026.386719,13441.618164,13441.618164,25647836724
2020-07-07,13403.892578,13399.761719,13263.984375,13328.275391,13328.275391,19936573149
2020-07-08,13329.345703,13537.057617,13321.435547,13498.148438,13498.148438,28207041145
2020-07-09,13497.663086,13500.395508,13274.388672,13333.098633,13333.098633,25868287577
2020-07-10,13326.472656,13367.114258,13150.256836,13354.644531,13354.644531,24266025425
2020-07-11,13352.779297,13375.837891,13240.479492,13295.462891,13295.462891,19064620393
2020-07-12,13296.482422,13409.237305,13227.588867,13346.137695,13346.137695,20792670885
2020-07-13,13347.151367,13335.026367,13285.749023,13320.675781,13320.675781,25247253793
2020-07-14,13313.599609,13315.898438,13183.666992,13230.735352,13230.735352,25886923912
2020-07-15,13228.851563,13277.015625,13104.638672,13117.167969,13117.167969,22608689037
2020-07-16,13115.944336,13171.694336,13029.815430,13088.673828,13088.673828,22521886812
2020-07-17,13088.078125,13145.958008,13007.430664,13082.766602,13082.766602,19935060731
2020-07-18,13082.468750,13196.549805,13010.474609,13093.699219,13093.699219,17516233300
2020-07-19,13092.221680,13142.081055,13005.912109,13116.979492,13116.979492,18476378415
2020-07-20,13118.983398,13209.854492,13047.121094,13049.444336,13049.444336,19587347546
2020-07-21,13046.999023,13266.978516,13020.139648,13134.835938,13134.835938,25316676912
2020-07-22,13135.106445,13351.027344,13075.818359,13343.128906,13343.128906,23158382642
2020-07-23,13345.620117,13482.638672,13345.051758,13494.335938,13494.335938,25558059771
2020-07-24,13500.593750,13540.641602,13360.638672,13422.794922,13422.794922,23297359306
2020-07-25,13426.444336,13658.775391,13413.392578,13620.150391,13620.150391,23378010435
2020-07-26,13624.542969,14108.108398,13585.996094,13949.813477,13949.813477,28882173783
2020-07-27,13949.884766,15872.239258,13922.852539,15355.525391,15355.525391,49401671908
2020-07-28,15392.674805,15668.199219,14892.541992,15243.500000,15243.500000,40182355597
2020-07-29,15243.681641,15722.166992,15155.857422,15475.672852,15475.672852,34320040220
2020-07-30,15474.788086,15519.463867,15239.495117,15423.676758,15423.676758,31728557241
2020-07-31,15422.284180,15970.017578,15250.216797,15861.866211,15861.866211,32443093407
2020-08-01,15860.611328,16522.074219,15744.502930,16472.791016,16472.791016,36526694657
2020-08-02,16471.630859,16857.380859,15434.152344,15466.216797,15466.216797,38352166217
2020-08-03,15452.441406,16103.658203,15418.151367,15801.805664,15801.805664,28482993962
2020-08-04,15801.601563,16004.191406,15582.215820,15616.543945,15616.543945,29614295848
2020-08-05,15613.659180,16388.111328,15557.929688,16315.310547,16315.310547,33904522811
2020-08-06,16319.266602,16447.076172,16115.705078,16290.837891,16290.837891,32362053853
2020-08-07,16289.622070,16488.300781,15948.940430,16210.760742,16210.760742,32322827034
2020-08-08,16215.065430,16488.253906,16150.620117,16420.849609,16420.849609,24548832537
2020-08-09,16397.490234,16493.509766,16134.090820,16312.758789,16312.758789,24435606981
2020-08-10,16293.921875,16808.980469,16293.921875,16602.535156,16602.535156,36500791931
2020-08-11,16607.478516,16657.039063,15676.232422,15970.844727,15970.844727,37846475130
2020-08-12,15962.546875,16380.225586,15792.950195,16171.166992,16171.166992,34987076877
2020-08-13,16176.011719,16498.462891,15662.579102,16481.318359,16481.318359,38492603261
2020-08-14,16465.265625,16942.324219,16305.966797,16408.783203,16408.783203,33793846477
2020-08-15,16408.541016,16679.732422,16408.541016,16543.785156,16543.785156,32562673410
2020-08-16,16545.162109,16640.271484,16364.610352,16535.076172,16535.076172,28617952029
2020-08-17,16539.044922,17138.898438,16443.775391,16987.566406,16987.566406,39130405319
2020-08-18,16984.091797,17100.152344,16525.470703,16522.984375,16522.984375,35885536360
2020-08-19,16522.503906,16587.042969,16259.510742,16363.215820,16363.215820,34098976209
2020-08-20,16367.691406,16542.166016,16330.174805,16483.888672,16483.888672,27997648665
2020-08-21,16483.410156,16499.251953,16151.753906,16190.174805,16190.174805,33186818012
2020-08-22,16180.381836,16325.531250,15989.505859,16314.942383,16314.942383,28245287596
2020-08-23,16311.968750,16364.680664,16144.690430,16293.960938,16293.960938,25816539849
2020-08-24,16292.342773,16409.066406,16233.089844,16424.089844,16424.089844,28848123709
2020-08-25,16422.685547,16403.744141,15566.907227,15785.856445,15785.856445,36528852069
2020-08-26,15786.912109,15934.787109,15689.976563,15856.951172,15856.951172,31009878387
2020-08-27,15853.148438,15927.395508,15411.241211,15577.982422,15577.982422,31972629194
2020-08-28,15580.593750,15671.013672,15573.955078,15666.785156,15666.785156,26884471767
2020-08-29,15664.823242,15725.340820,15563.348633,15618.417969,15618.417969,23733429151
2020-08-30,15620.926758,15915.421875,15598.758789,15887.993164,15887.993164,26806866212
2020-08-31,15890.435547,15971.495117,15778.097656,15833.936523,15833.936523,30209690040
2020-09-01,15831.897461,16362.600586,15704.703125,16221.914063,16221.914063,37011527339
2020-09-02,16214.249023,16214.249023,15430.439453,15571.675781,15571.675781,38250226441
2020-09-03,15562.339844,15607.802734,14033.167969,14126.378906,14126.378906,44021819068
2020-09-04,14105.791016,14646.361328,14107.393555,14429.788086,14429.788086,41133763732
2020-09-05,14430.770508,14525.544922,13654.009766,13959.978516,13959.978516,61657912424
2020-09-06,13956.751953,14215.705078,13805.297852,14120.104492,14120.104492,50917798835
2020-09-07,14120.991211,14284.277344,13618.746094,14245.707031,14245.707031,46301316595
2020-09-08,14245.353516,14478.526367,13733.251953,14054.855469,14054.855469,46376753244
2020-09-09,14058.510742,14225.786133,13865.507813,14072.340820,14072.340820,33150754163
2020-09-10,14072.316406,14364.604492,14066.553711,14271.742188,14271.742188,74926594958
2020-09-11,14279.852539,14328.473633,13938.326172,14280.102539,14280.102539,62059603359
2020-09-12,14292.386719,14524.384766,14131.096680,14336.745117,14336.745117,50456606663
2020-09-13,14350.788086,14522.157227,14036.307617,14180.710938,14180.710938,50145812991
2020-09-14,14187.548828,14789.373047,14114.160156,14661.104492,14661.104492,48665536517
2020-09-15,14656.874023,14920.906250,14560.561523,14796.421875,14796.421875,44551798164
2020-09-16,14797.534180,15143.421875,14672.018555,15041.831055,15041.831055,42172297255
2020-09-17,15039.566406,15178.915039,14793.962891,14971.648438,14971.648438,52168785709
2020-09-18,14975.518555,15097.696289,14826.320313,15010.882813,15010.882813,36128843182
2020-09-19,14996.024414,15270.797852,14962.923828,15216.284180,15216.284180,31221902544
2020-09-20,15218.374023,15218.374023,14832.433594,14998.831055,14998.831055,33868604506
2020-09-21,14994.243164,15011.650391,14412.628906,14473.688477,14473.688477,39960056769
2020-09-22,14470.042969,14742.604492,14440.139648,14689.497070,14689.497070,32926268289
2020-09-23,14685.359375,14696.192383,14419.036133,14503.375000,14503.375000,33672612986
2020-09-24,14507.054688,15271.203125,14475.798828,15251.812500,15251.812500,66824614132
2020-09-25,15253.291992,15283.505859,15089.265625,15217.159180,15217.159180,55998278295
2020-09-26,15221.225586,15331.410156,15180.959961,15299.709961,15299.709961,66677375162
2020-09-27,15294.257813,15344.584961,15117.830078,15305.871094,15305.871094,76344165787
2020-09-28,15307.781250,15492.680664,15085.864258,15097.075195,15097.075195,67329214980
2020-09-29,15097.072266,15201.568359,14951.774414,15176.933594,15176.933594,65191458473
2020-09-30,15175.856445,15173.327148,14989.424805,15051.829102,15051.829102,61649214195
2020-10-01,15066.850586,15208.671875,14573.279297,14787.852539,14787.852539,55733214812
2020-10-02,14788.366211,14894.552734,14595.437500,14762.665039,14762.665039,67924966358
2020-10-03,14761.444336,14794.722656,14672.149414,14725.470703,14725.470703,62339843947
2020-10-04,14727.022461,14910.849609,14704.620117,14873.259766,14873.259766,99324050858
2020-10-05,14882.942383,15004.637695,14825.026367,15004.404297,15004.404297,66084554219
2020-10-06,15008.529297,15014.053711,14823.162109,14915.998047,14915.998047,59953850464
2020-10-07,14914.520508,14957.859375,14868.619141,14951.151367,14951.151367,52970951469
2020-10-08,14951.714844,15287.308594,14744.711914,15213.180664,15213.180664,88241765636
2020-10-09,15230.221680,15345.457031,15118.513672,15279.662109,15279.662109,31484851852
2020-10-10,15272.322266,15801.327148,15269.281250,15599.914063,15599.914063,31593756334
2020-10-11,15599.527344,15782.826172,15589.233398,15757.358398,15757.358398,27639475302
2020-10-12,15769.060547,16234.911133,15588.483398,16029.414063,16029.414063,36294244225
2020-10-13,16020.199219,16074.523438,15809.002930,15948.270508,15948.270508,33836174386
